,Index,header,NumberofInstances,Area,NumberofAttributes,DateDonated,MissingValues,NumberofWebHits,multivariate_data,time_series_data,data_generator_data,domain_theory_data,image_data,relational_data,sequential_data,spatial_data,univariate_data,spatio_temporal_data,text_data,transactional_data,num_data_characteristics,categorical_attributes,real_attributes,integer_attributes,no_listed_attributes,num_attribute_characteristics,causal_discover_task,classification_task,regression_task,function_learning_task,reccomendation_task,description_task,relational_learning_task,no_given_task,clustering_task,num_associated_tasks,source_institution_places,year_donated,year_month_donated,DatasetAge,DatapointCount,data_ext_url,small,dataset_URL,data_folder,shortname,dataset_count,max_size,sum_sizes,Percent of Summed File Sizes in Bytes,Percent of Summed Row Counts,Percent of Summed Datapoint Counts
51,137,Bike Sharing Dataset Data Set,17389,Social,16,12/20/2013,No,491007,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,2,"[['University of Porto', 'Porto', 'Portugal', 'PRT']]",2013,13-Dec,7,278224.0,"[['Bike-Sharing-Dataset.zip', '273K']]",0,Bike+Sharing+Dataset,/00275/,00275,1,273000,273000,2.6368121848189365e-06,5.3701318854238124e-05,5.905049306819107e-09
52,145,BitcoinHeistRansomwareAddressDataset Data Set,2916697,Computer,10,6/17/2020,No,3669,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,1,2,"[['University of Manitoba', 'Winnipeg', 'Canada', 'CAN'], ['University of Texas at Dallas', 'Dallas, TX', 'United States', 'USA']]",2020,20-Jun,0,29166970.0,"[['data.zip', '110M']]",0,BitcoinHeistRansomwareAddressDataset,/00526/,00526,1,110000000,110000000,0.00106245179608089,0.009007445833469421,6.190421961459605e-07
53,94,BLE RSSI Dataset for Indoor localization and Navigation Data Set,6611,Computer,15,1/25/2018,Yes,30121,1,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,"[['Western Michigan University', 'Kalamazoo, MI', 'United States', 'USA']]",2018,18-Jan,2,99165.0,"[['BLE_RSSI_dataset.zip', '144K']]",0,BLE+RSSI+Dataset+for+Indoor+localization+and+Navigation,/00435/,00435,1,144000,144000,1.3908459875968018e-06,2.0416321751990813e-05,2.104686204319961e-09
54,439,BlogFeedback Data Set,60021,Social,281,5/29/2014,No,96744,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,0,2,"[['Budapest University of Technology and Economics', 'Budapest', 'Hungary', 'HUN']]",2014,14-May,6,16865901.0,"[['BlogFeedback.zip', '2M']]",0,BlogFeedback,/00304/,00304,1,2000000,2000000,1.9317305383288913e-05,0.00018535895445110278,3.5796328501110504e-07
55,61,BLOGGER Data Set,100,Computer,6,7/6/2013,No,81725,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,,2013,13-Jul,7,600.0,"[['kohkiloyeh.xlsx', '11K']]",0,BLOGGER,/00255/,00255,1,11000,11000,1.0624517960808901e-07,3.088235025259539e-07,1.2734449882438123e-11
56,59,Blood Transfusion Service Center Data Set,748,Business,5,10/3/2008,No,330908,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Chung-Hua University', 'Hsin Chu', 'Taiwan', 'TWN']]",2008,8-Oct,12,3740.0,"[['transfusion.data', '12K'], ['transfusion.names', '3K']]",1,Blood+Transfusion+Service+Center,/blood-transfusion/,blood-transfusion,1,12000,15000,1.1590383229973348e-07,2.309999798894135e-06,7.93780709338643e-11
57,131,Breast Cancer Coimbra Data Set,116,Life,10,3/6/2018,No,88384,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['University Hospital Centre of Coimbra', 'Coimbra', 'Portugal', 'PRT'], ['University of Coimbra', 'Coimbra', 'Portugal', 'PRT']]",2018,18-Mar,2,1160.0,"[['dataR2.csv', '7K'], ['dataR2.xlsx', '17K']]",1,Breast+Cancer+Coimbra,/00451/,00451,1,17000,24000,1.6419709575795576e-07,3.582352629301065e-07,2.4619936439380373e-11
58,237,Breast Cancer Data Set,286,Life,9,7/11/1988,Yes,483461,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Carnegie-Mellon University', 'Pittsburgh, PA', 'United States', 'USA']]",1988,Jul-88,32,2574.0,"[['Index', '132B'], ['breast-cancer.data', '18K'], ['breast-cancer.names', '3K']]",1,Breast+Cancer,/breast-cancer/,breast-cancer,1,18000,21132,1.7385574844960022e-07,8.832352172242282e-07,5.463078999565955e-11
59,33,Breast Cancer Wisconsin (Diagnostic) Data Set,569,Life,32,11/1/1995,No,1292735,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of South Carolina', 'Columbia, SC', 'United States', 'USA'], ['University of Wisconsin', 'Madison, WI', 'United States', 'USA']]",1995,Nov-95,25,18208.0,"[['Index', '326B'], ['breast-cancer-wisconsin.data', '19K'], ['breast-cancer-wisconsin.names', '5K'], ['unformatted-data', '20K'], ['wdbc.data', '121K'], ['wdbc.names', '4K'], ['wpbc.data', '43K'], ['wpbc.names', '5K']]",1,Breast+Cancer+Wisconsin+%28Diagnostic%29,/breast-cancer-wisconsin/,bc-wi-dianostic,1,121000,217326,1.1686969756889792e-06,1.7572057293726778e-06,3.8644810576572226e-10
60,153,Breast Cancer Wisconsin (Original) Data Set,699,Life,10,7/15/1992,Yes,610312,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of South Carolina', 'Columbia, SC', 'United States', 'USA'], ['Johns-Hopkins University', 'Baltimore, MD', 'United States', 'USA'], ['University of Wisconsin', 'Madison, WI', 'United States', 'USA']]",1992,Jul-92,28,6990.0,"[['Index', '326B'], ['breast-cancer-wisconsin.data', '19K'], ['breast-cancer-wisconsin.names', '5K'], ['unformatted-data', '20K'], ['wdbc.data', '121K'], ['wdbc.names', '4K'], ['wpbc.data', '43K'], ['wpbc.names', '5K']]",1,Breast+Cancer+Wisconsin+%28Original%29,/breast-cancer-wisconsin/,bc-wi-og,1,121000,217326,1.1686969756889792e-06,2.158676282656418e-06,1.4835634113040414e-10
61,401,Breast Cancer Wisconsin (Prognostic) Data Set,198,Life,34,12/1/1995,Yes,215797,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['University of South Carolina', 'Columbia, SC', 'United States', 'USA'], ['University of Wisconsin', 'Madison, WI', 'United States', 'USA']]",1995,Dec-95,25,6732.0,"[['Index', '326B'], ['breast-cancer-wisconsin.data', '19K'], ['breast-cancer-wisconsin.names', '5K'], ['unformatted-data', '20K'], ['wdbc.data', '121K'], ['wdbc.names', '4K'], ['wpbc.data', '43K'], ['wpbc.names', '5K']]",1,Breast+Cancer+Wisconsin+%28Prognostic%29,/breast-cancer-wisconsin/,bc-wi-prog,1,121000,217326,1.1686969756889792e-06,6.114705350013888e-07,1.4288052768095574e-10
62,476,Breast Tissue Data Set,106,Life,10,5/10/2010,No,125419,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of Porto', 'Porto', 'Portugal', 'PRT']]",2010,10-May,10,1060.0,"[['BreastTissue.xls', '85K']]",0,Breast+Tissue,/00192/,00192,1,85000,85000,8.209854787897788e-07,3.273529126775111e-07,2.2497528125640684e-11
63,363,BuddyMove Data Set Data Set,249,Other,7,7/1/2018,No,27033,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,,2018,18-Jul,2,1743.0,"[['buddymove_holidayiq.csv', '7K']]",1,BuddyMove+Data+Set,/00476/,00476,1,7000,7000,6.76105688415112e-08,7.689705212896252e-07,3.699357690848275e-11
64,164,Burst Header Packet (BHP) flooding attack on Optical Burst Switching (OBS) Network Data Set,1075,Computer,22,8/28/2017,No,30223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of South Carolina', 'Columbia, SC', 'United States', 'USA']]",2017,17-Aug,3,23650.0,"[['OBS-Network-DataSet_2_Aug27.arff', '179K']]",0,Burst+Header+Packet+%28BHP%29+flooding+attack+on+Optical+Burst+Switching+%28OBS%29+Network,/00404/,00404,1,179000,179000,1.7288988318043577e-06,3.3198526521540045e-06,5.01949566199436e-10
65,474,Buzz in social media  Data Set,140000,Computer,77,5/27/2013,No,157268,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1,1,0,0,0,0,0,0,2,"[[""Laboratoire d'Informatique de Grenoble"", 'Grenoble', 'France', 'FRA']]",2013,13-May,7,10780000.0,"[['regression.tar.gz', '33M']]",0,Buzz+in+social+media+,/00248/,00248,1,33000000,33000000,0.00031873553882426705,0.0004323529035363355,2.287956162211383e-07
66,366,Caesarian Section Classification Dataset Data Set,80,Life,5,11/2/2018,No,37493,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of Engineering and Technology', 'Lahore', 'Pakistan', 'PAK']]",2018,18-Nov,2,400.0,"[['caesarian.csv.arff', '1K']]",1,Caesarian+Section+Classification+Dataset,/00472/,00472,1,1000,1000,9.658652691644456e-09,2.470588020207631e-07,8.489633254958749e-12
67,119,CalIt2 Building People Counts Data Set,10080,Other,4,12/1/2006,No,53914,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,1,0,2,"[['University of California, Irvine', 'Irvine, CA', 'United States', 'USA']]",2006,6-Dec,14,40320.0,"[['CalIt2.data', '218K'], ['CalIt2.events', '1K'], ['CalIt2.names', '1K'], ['Dodgers.data', '938K'], ['Dodgers.events', '4K'], ['Dodgers.names', '1K']]",1,CalIt2+Building+People+Counts,/event-detection/,building-people-counts,1,938000,1163000,9.0598162247625e-06,3.1129409054616154e-05,8.557550320998419e-10
68,481,Car Evaluation Data Set,1728,Other,6,6/1/1997,No,1212646,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Jozef Stefan Institute', 'Ljubljana', 'Slovenia', 'SVN']]",1997,Jun-97,23,10368.0,"[['car.c45-names', '276B'], ['car.data', '50K'], ['car.names', '3K']]",1,Car+Evaluation,/car/,car,1,50000,53276,4.829326345822228e-07,5.336470123648483e-06,2.2005129396853078e-10
69,497,Carbon Nanotubes Data Set,10721,Computer,8,4/5/2018,No,37372,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['Mersin University', 'Mersin', 'Turkey', 'TUR'], ['Cukurova University', 'Adana', 'Turkey', 'TUR']]",2018,18-Apr,2,85768.0,"[['carbon_nanotubes.csv', '613K']]",1,Carbon+Nanotubes,/00448/,00448,1,613000,613000,5.920754099978052e-06,3.310896770580752e-05,1.820347162528255e-09
70,433,Cardiotocography Data Set,2126,Life,23,9/7/2010,No,168353,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['University of Porto', 'Porto', 'Portugal', 'PRT']]",2010,10-Sep,10,48898.0,"[['CTG.xls', '1M']]",0,Cardiotocography,/00193/,00193,1,1000000,1000000,9.658652691644457e-06,6.56558766370178e-06,1.0378152172524324e-09
71,266,Cargo 2000 Freight Tracking and Tracing Data Set,3942,Business,98,11/3/2016,Yes,42627,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,"[['University of Duisburg-Essen ', 'Essen', 'Germany', 'DEU']]",2016,16-Nov,4,386316.0,"[['c2k_data_comma.csv', '1M']]",0,Cargo+2000+Freight+Tracking+and+Tracing,/00382/,00382,1,1000000,1000000,9.658652691644457e-06,1.2173822469573103e-05,8.199202901306611e-09
72,64,Census Income Data Set,48842,Social,14,5/1/1996,Yes,451336,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,,1996,May-96,24,683788.0,"[['Index', '140B'], ['adult.data', '3M'], ['adult.names', '5K'], ['adult.test', '1M'], ['old.adult.names', '4K']]",0,Census+Income,/adult/,censusincome,1,3000000,4009140,2.897595807493337e-05,0.0001508355751037264,1.4512773360354333e-08
73,223,Census-Income (KDD) Data Set,299285,Social,40,3/7/2000,Yes,174212,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['Purdue University', 'West Lafayette, IN', 'United States', 'USA']]",2000,Mar-00,20,11971400.0,"[['census-income.data.gz', '6M'], ['census-income.data.html', '6K'], ['census-income.html', '1K'], ['census-income.names', '14K'], ['census-income.test.gz', '3M'], ['census.tar.gz', '9M']]",0,Census-Income+%28KDD%29,/census-income-mld/,census-income-mld,1,9000000,18021000,8.69278742248001e-05,0.0009242624195348011,2.540819888710329e-07
74,286,Cervical cancer (Risk Factors) Data Set,858,Life,36,3/3/2017,Yes,122086,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['University of Porto', 'Porto', 'Portugal', 'PRT']]",2017,17-Mar,3,30888.0,"[['risk_factors_cervical_cancer.csv', '99K']]",1,Cervical+cancer+%28Risk+Factors%29,/00383/,00383,1,99000,99000,9.562066164728012e-07,2.6497056516726844e-06,6.555694799479146e-10
75,404,Challenger USA Space Shuttle O-Ring Data Set,23,Physical,4,8/5/1993,No,140058,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,"[['University of California, Los Angeles', 'Los Angeles, CA', 'United States', 'USA']]",1993,Aug-93,27,92.0,"[['Index', '190B'], ['o-ring-erosion-only.data', '322B'], ['o-ring-erosion-or-blowby.data', '322B'], ['o-ring-erosion.names', '3K']]",1,Challenger+USA+Space+Shuttle+O-Ring,/space-shuttle/,space-shuttle,1,3000,3834,2.897595807493337e-08,7.10294055809694e-08,1.9526156486405122e-12
76,295,Character Font Images Data Set,745000,Computer,411,8/14/2016,No,33009,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['Richard Lyman', 'Los Gatos, CA', 'United States', 'USA']]",2016,16-Aug,4,306195000.0,"[['fonts.zip', '152M']]",0,Character+Font+Images,/00417/,00417,1,152000000,152000000,0.0014681152091299574,0.0023007350938183567,6.498708136255236e-06
77,60,Character Trajectories Data Set,2858,Computer,3,8/20/2008,No,147124,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,"[['University of Edinburgh', 'Edinburgh', 'United Kingdom', 'GBR']]",2008,8-Aug,12,8574.0,"[['mixoutALL_shifted.mat', '7M'], ['trajectories.names', '1K']]",0,Character+Trajectories,/character-trajectories/,character-trajectories,1,7000000,7001000,6.761056884151119e-05,8.826175702191762e-06,1.819752888200408e-10
78,488,Chess (King-Rook vs. King) Data Set,28056,Game,6,6/1/1994,No,126843,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['University of Sydney', 'Sydney', 'Australia', 'AUS'], ['University of New South Wales', 'Sydney', 'Australia', 'AUS']]",1994,Jun-94,26,168336.0,"[['Index', '121B'], ['krkopt.data', '519K'], ['krkopt.info', '6K']]",1,Chess+%28King-Rook+vs.+King%29,/chess/king-rook-vs-king/,chess/king-rook-vs-king,1,519000,525121,5.012840746963473e-06,8.664352186868163e-05,3.57277725901684e-09
79,66,Chess (King-Rook vs. King-Knight) Data Set,0,Game,22,10/3/1988,No,72291,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['Carnegie-Mellon University', 'Pittsburgh, PA', 'United States', 'USA']]",1988,Oct-88,32,0.0,"[['Index', '132B'], ['kr-vs-kkn.l', '12K'], ['kr-vs-kkn.names', '2K']]",0,Chess+%28King-Rook+vs.+King-Knight%29,/chess/king-rook-vs-king-knight/,chess-kgrk-vs-kg-kt,1,12000,14132,1.1590383229973348e-07,0.0,0.0
80,150,Chess (King-Rook vs. King-Pawn) Data Set,3196,Game,36,8/1/1989,No,116780,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Turing Institute in Glasgow', 'Glasgow', 'United Kingdom', 'GBR']]",1989,Aug-89,31,115056.0,"[['Index', '131B'], ['kr-vs-kp.data', '240K'], ['kr-vs-kp.names', '2K']]",1,Chess+%28King-Rook+vs.+King-Pawn%29,/chess/king-rook-vs-king-pawn/,chess/king-rook-vs-king-pawn,1,240000,242131,2.3180766459946693e-06,9.869999140729487e-06,2.4419581094563345e-09
81,227,chipseq Data Set,4960,Life,0,2/21/2018,No,20770,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['McGill University', 'Montreal', 'Canada', 'CAN']]",2018,18-Feb,2,0.0,"[['peak-detection-data.tar.xz', '34G']]",0,chipseq,/00439/,00439,1,34000000000,34000000000,0.3283941915159115,1.5317645725287313e-05,0.0
82,179,Chronic_Kidney_Disease Data Set,400,Other,25,7/3/2015,Yes,170935,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Alagappa University', 'Karaikudi', 'India', 'IND']]",2015,15-Jul,5,10000.0,"[['Chronic_Kidney_Disease.rar', '18K']]",0,Chronic_Kidney_Disease,/00336/,00336,1,18000,18000,1.7385574844960022e-07,1.2352940101038157e-06,2.1224083137396872e-10
83,403,Climate Model Simulation Crashes Data Set,540,Physical,18,6/18/2013,No,85121,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Massachusetts Institute of Technology', 'Boston, MA', 'United States', 'USA'], ['University of California, Berkeley', 'Berkeley, CA', 'United States', 'USA']]",2013,13-Jun,7,9720.0,"[['pop_failures.dat', '244K']]",0,Climate+Model+Simulation+Crashes,/00252/,00252,1,244000,244000,2.356711256761247e-06,1.667646913640151e-06,2.062980880954976e-10
84,442,Cloud Data Set,1024,Physical,10,8/3/1989,No,131424,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,"[['California Space Institute', 'La Jolla, CA', 'United States', 'USA']]",1989,Aug-89,31,10240.0,"[['Index', '76B'], ['cloud.data', '204K']]",1,Cloud,/undocumented/taylor/,undocumented/taylor,1,204000,204076,1.970365149095469e-06,3.1623526658657678e-06,2.1733461132694398e-10
85,105,CMU Face Images Data Set,640,Other,0,6/24/1999,Yes,148034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Carnegie-Mellon University', 'Pittsburgh, PA', 'United States', 'USA']]",1999,Jun-99,21,0.0,"[['an2i_straight_neutral_open.jpg', '3K'], ['at33_left_happy_sunglasses.jpg', '2K'], ['boland_right_sad_open.jpg', '2K'], ['ch4f_up_angry_sunglasses.jpg', '3K'], ['faces.data.html', '5K'], ['faces.html', '951B'], ['faces.tar.Z', '10M'], ['faces.tar.gz', '9M'], ['faces_4.tar.Z', '503K'], ['faces_4.tar.gz', '404K'], ['hw97.ps', '88K'], ['hw97.tex', '30K']]",0,CMU+Face+Images,/faces-mld/,faces-mld,1,10000000,20040951,9.658652691644456e-05,1.9764704161661047e-06,0.0
86,425,CNAE-9 Data Set,1080,Business,857,8/3/2012,No,65396,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,"[['Federal University of Espirito Santo', 'Vitória', 'Brazil', 'BRA']]",2012,12-Aug,8,925560.0,"[['CNAE-9.data', '1M'], ['CNAE-9.names', '2K']]",0,CNAE-9,/00233/,00233,1,1000000,1002000,9.658652691644457e-06,3.335293827280302e-06,1.964416238864905e-08
87,460,Coil 1999 Competition Data Data Set,340,Physical,17,9/9/1999,No,50547,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,2,"[['Technical University Clausthal', 'Clausthal-Zellerfeld', 'Germany', 'DEU']]",1999,Sep-99,21,5780.0,"[['analysis.data', '28K'], ['coil.data.html', '6K'], ['coil.html', '1K'], ['eval.data', '12K'], ['instructions.txt', '5K'], ['r2', '22K'], ['results.data', '20K'], ['results.htm', '195K'], ['results.txt', '22K']]",1,Coil+1999+Competition+Data,/coil-mld/,coil-mld,1,195000,311000,1.883437274870669e-06,1.0499999085882432e-06,1.2267520053415393e-10
88,158,Combined Cycle Power Plant Data Set,9568,Computer,4,3/26/2014,No,167823,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['Namik Kemal University', 'Tekirda?', 'Turkey', 'TUR'], ['Bo?aziçi University', 'Istanbul', 'Turkey', 'TUR']]",2014,14-Mar,6,38272.0,"[['CCPP.zip', '3M']]",0,Combined+Cycle+Power+Plant,/00294/,00294,1,3000000,3000000,2.897595807493337e-05,2.954823272168327e-05,8.122881098344531e-10
89,500,Communities and Crime Data Set,1994,Social,128,7/13/2009,Yes,286446,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['La Salle University', 'Philadelphia, PA', 'United States', 'USA']]",2009,9-Jul,11,255232.0,"[['communities.data', '1M'], ['communities.names', '26K']]",0,Communities+and+Crime,/communities/,communities,1,1000000,1026000,9.658652691644457e-06,6.157940640367521e-06,5.417065187324078e-09
90,82,Communities and Crime Unnormalized Data Set,2215,Social,147,3/2/2011,Yes,145708,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['La Salle University', 'Philadelphia, PA', 'United States', 'USA']]",2011,11-Mar,9,325605.0,"[['CommViolPredUnnormalizedData.txt', '1M']]",0,Communities+and+Crime+Unnormalized,/00211/,00211,1,1000000,1000000,9.658652691644457e-06,6.840440580949879e-06,6.910667589952109e-09
91,457,Computer Hardware Data Set,209,Computer,9,10/1/1987,No,308218,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,"[['University of California, Irvine', 'Irvine, CA', 'United States', 'USA']]",1987,Oct-87,33,1881.0,"[['Index', '122B'], ['machine.data', '8K'], ['machine.names', '2K']]",1,Computer+Hardware,/cpu-performance/,cpu-performance,1,8000,10122,7.726922153315565e-08,6.454411202792437e-07,3.992250038144352e-11
92,255,Concrete Compressive Strength Data Set,1030,Physical,9,8/3/2007,No,206112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['Chung-Hua University', 'Hsin Chu', 'Taiwan', 'TWN']]",2007,7-Aug,13,9270.0,"[['Concrete_Data.xls', '122K'], ['Concrete_Readme.txt', '3K']]",1,Concrete+Compressive+Strength,/concrete/compressive/,concrete/compressive,1,122000,125000,1.1783556283806236e-06,3.1808820760173253e-06,1.96747250683669e-10
93,355,Concrete Slump Test Data Set,103,Computer,10,4/30/2009,No,99926,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['Chung-Hua University', 'Hsin Chu', 'Taiwan', 'TWN']]",2009,9-Apr,11,1030.0,"[['slump_test.data', '4K'], ['slump_test.names', '2K']]",1,Concrete+Slump+Test,/concrete/slump/,concrete/slump,1,4000,6000,3.8634610766577823e-08,3.180882076017325e-07,2.186080563151878e-11
94,28,Condition Based Maintenance of Naval Propulsion Plants Data Set,11934,Computer,16,9/11/2014,No,58896,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,"[['Universite degli Studi di Genova', 'Genoa', 'Italy', 'ITA'], ['University of Genoa', 'Genoa', 'Italy', 'ITA']]",2014,14-Sep,6,190944.0,"[['UCI%20CBM%20Dataset.zip', '553K']]",0,Condition+Based+Maintenance+of+Naval+Propulsion+Plants,/00316/,00316,1,553000,553000,5.341234938479384e-06,3.685499679144734e-05,4.0526113305871085e-09
95,245,Condition monitoring of hydraulic systems Data Set,2205,Computer,43680,4/26/2018,No,50265,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['Saarland University', 'Saarbrücken', 'Germany', 'DEU'], ['ZeMA gGmbH - Forschungszentrum in Saarbrücken', 'Saarbrücken', 'Germany', 'DEU']]",2018,18-Apr,2,96314400.0,"[['data.zip', '73M']]",0,Condition+monitoring+of+hydraulic+systems,/00447/,00447,1,73000000,73000000,0.0007050816464900453,6.809558230697284e-06,2.0441848329284975e-06
96,88,Congressional Voting Records Data Set,435,Social,16,4/27/1987,Yes,221074,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Carnegie-Mellon University', 'Pittsburgh, PA', 'United States', 'USA']]",1987,Apr-87,33,6960.0,"[['Index', '135B'], ['house-votes-84.data', '17K'], ['house-votes-84.names', '6K']]",1,Congressional+Voting+Records,/voting-records/,voting-records,1,17000,23135,1.6419709575795576e-07,1.3433822359878994e-06,1.4771961863628222e-10
97,272,Connect-4 Data Set,67557,Game,42,2/4/1995,No,162184,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,"[['Centrum Wiskunde & Informatica (CWI)', 'Amsterdam', 'Netherlands', 'NLD']]",1995,Feb-95,25,2837394.0,"[['Index', '122B'], ['connect-4.data.Z', '394K'], ['connect-4.names', '1K']]",1,Connect-4,/connect-4/,connect-4,1,394000,395122,3.8055091605079157e-06,0.00020863189360145867,6.022108614955107e-08
98,26,Container Crane Controller Data Set Data Set,15,Computer,3,1/1/2018,No,30460,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,"[['Universidade Nove de Julho', 'Sao Paulo', 'Brazil', 'BRA'], ['University of São Paulo', 'Sao Paulo', 'Brazil', 'BRA']]",2018,18-Jan,2,45.0,"[['Container_Crane_Controller_Data_Set.csv', '161B']]",1,Container+Crane+Controller+Data+Set,/00436/,00436,1,161,161,1.5550430833547574e-09,4.6323525378893086e-08,9.550837411828593e-13
99,177,Contraceptive Method Choice Data Set,1473,Life,9,7/7/1997,No,194079,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,2,"[['University of South Carolina', 'Columbia, SC', 'United States', 'USA'], ['University of Wisconsin', 'Madison, WI', 'United States', 'USA']]",1997,Jul-97,23,13257.0,"[['cmc.data', '30K'], ['cmc.names', '2K']]",1,Contraceptive+Method+Choice,/cmc/,cmc,1,30000,32000,2.8975958074933366e-07,4.548970192207301e-06,2.813676701524703e-10
